,filepath,label,label_tag
4283,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (275).JPG,5,Spider_mites Two-spotted_spider_mite
4284,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (100).JPG,5,Spider_mites Two-spotted_spider_mite
4285,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (202).JPG,5,Spider_mites Two-spotted_spider_mite
4286,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (514).JPG,5,Spider_mites Two-spotted_spider_mite
4287,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (661).JPG,5,Spider_mites Two-spotted_spider_mite
4288,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (57).JPG,5,Spider_mites Two-spotted_spider_mite
4289,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (987).JPG,5,Spider_mites Two-spotted_spider_mite
4290,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (880).JPG,5,Spider_mites Two-spotted_spider_mite
4291,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (843).JPG,5,Spider_mites Two-spotted_spider_mite
4292,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (294).JPG,5,Spider_mites Two-spotted_spider_mite
4293,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (2).JPG,5,Spider_mites Two-spotted_spider_mite
4294,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (192).JPG,5,Spider_mites Two-spotted_spider_mite
4295,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (326).JPG,5,Spider_mites Two-spotted_spider_mite
4296,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (796).JPG,5,Spider_mites Two-spotted_spider_mite
4297,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (885).JPG,5,Spider_mites Two-spotted_spider_mite
4298,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (734).JPG,5,Spider_mites Two-spotted_spider_mite
4299,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (593).JPG,5,Spider_mites Two-spotted_spider_mite
4300,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (667).JPG,5,Spider_mites Two-spotted_spider_mite
4301,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (984).JPG,5,Spider_mites Two-spotted_spider_mite
4302,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (139).JPG,5,Spider_mites Two-spotted_spider_mite
4303,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (642).JPG,5,Spider_mites Two-spotted_spider_mite
4304,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (975).JPG,5,Spider_mites Two-spotted_spider_mite
4305,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (261).JPG,5,Spider_mites Two-spotted_spider_mite
4306,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (547).JPG,5,Spider_mites Two-spotted_spider_mite
4307,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (907).JPG,5,Spider_mites Two-spotted_spider_mite
4308,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (47).JPG,5,Spider_mites Two-spotted_spider_mite
4309,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (529).JPG,5,Spider_mites Two-spotted_spider_mite
4310,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (838).JPG,5,Spider_mites Two-spotted_spider_mite
4311,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (519).JPG,5,Spider_mites Two-spotted_spider_mite
4312,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (953).JPG,5,Spider_mites Two-spotted_spider_mite
4313,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (46).JPG,5,Spider_mites Two-spotted_spider_mite
4314,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (306).JPG,5,Spider_mites Two-spotted_spider_mite
4315,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (380).JPG,5,Spider_mites Two-spotted_spider_mite
4316,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (460).JPG,5,Spider_mites Two-spotted_spider_mite
4317,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (774).JPG,5,Spider_mites Two-spotted_spider_mite
4318,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (147).JPG,5,Spider_mites Two-spotted_spider_mite
4319,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (834).JPG,5,Spider_mites Two-spotted_spider_mite
4320,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (869).JPG,5,Spider_mites Two-spotted_spider_mite
4321,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (649).JPG,5,Spider_mites Two-spotted_spider_mite
4322,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (289).JPG,5,Spider_mites Two-spotted_spider_mite
4323,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (485).JPG,5,Spider_mites Two-spotted_spider_mite
4324,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (368).JPG,5,Spider_mites Two-spotted_spider_mite
4325,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (943).JPG,5,Spider_mites Two-spotted_spider_mite
4326,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (840).JPG,5,Spider_mites Two-spotted_spider_mite
4327,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (87).JPG,5,Spider_mites Two-spotted_spider_mite
4328,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (107).JPG,5,Spider_mites Two-spotted_spider_mite
4329,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (352).JPG,5,Spider_mites Two-spotted_spider_mite
4330,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (394).JPG,5,Spider_mites Two-spotted_spider_mite
4331,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (375).JPG,5,Spider_mites Two-spotted_spider_mite
4332,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (712).JPG,5,Spider_mites Two-spotted_spider_mite
4333,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (535).JPG,5,Spider_mites Two-spotted_spider_mite
4334,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (481).JPG,5,Spider_mites Two-spotted_spider_mite
4335,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (302).JPG,5,Spider_mites Two-spotted_spider_mite
4336,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (3).JPG,5,Spider_mites Two-spotted_spider_mite
4337,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (855).JPG,5,Spider_mites Two-spotted_spider_mite
4338,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (268).JPG,5,Spider_mites Two-spotted_spider_mite
4339,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (1004).JPG,5,Spider_mites Two-spotted_spider_mite
4340,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (968).JPG,5,Spider_mites Two-spotted_spider_mite
4341,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (177).JPG,5,Spider_mites Two-spotted_spider_mite
4342,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (903).JPG,5,Spider_mites Two-spotted_spider_mite
4343,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (321).JPG,5,Spider_mites Two-spotted_spider_mite
4344,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (611).JPG,5,Spider_mites Two-spotted_spider_mite
4345,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (761).JPG,5,Spider_mites Two-spotted_spider_mite
4346,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (267).JPG,5,Spider_mites Two-spotted_spider_mite
4347,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (344).JPG,5,Spider_mites Two-spotted_spider_mite
4348,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (515).JPG,5,Spider_mites Two-spotted_spider_mite
4349,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (333).JPG,5,Spider_mites Two-spotted_spider_mite
4350,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (392).JPG,5,Spider_mites Two-spotted_spider_mite
4351,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (269).JPG,5,Spider_mites Two-spotted_spider_mite
4352,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (980).JPG,5,Spider_mites Two-spotted_spider_mite
4353,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (407).JPG,5,Spider_mites Two-spotted_spider_mite
4354,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (309).JPG,5,Spider_mites Two-spotted_spider_mite
4355,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (1005).JPG,5,Spider_mites Two-spotted_spider_mite
4356,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (660).JPG,5,Spider_mites Two-spotted_spider_mite
4357,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (266).JPG,5,Spider_mites Two-spotted_spider_mite
4358,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (193).JPG,5,Spider_mites Two-spotted_spider_mite
4359,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (600).JPG,5,Spider_mites Two-spotted_spider_mite
4360,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (574).JPG,5,Spider_mites Two-spotted_spider_mite
4361,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (284).JPG,5,Spider_mites Two-spotted_spider_mite
4362,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (121).JPG,5,Spider_mites Two-spotted_spider_mite
4363,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (779).JPG,5,Spider_mites Two-spotted_spider_mite
4364,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (955).JPG,5,Spider_mites Two-spotted_spider_mite
4365,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (240).JPG,5,Spider_mites Two-spotted_spider_mite
4366,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (825).JPG,5,Spider_mites Two-spotted_spider_mite
4367,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (115).JPG,5,Spider_mites Two-spotted_spider_mite
4368,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (411).JPG,5,Spider_mites Two-spotted_spider_mite
4369,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (430).JPG,5,Spider_mites Two-spotted_spider_mite
4370,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (921).JPG,5,Spider_mites Two-spotted_spider_mite
4371,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (746).JPG,5,Spider_mites Two-spotted_spider_mite
4372,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (346).JPG,5,Spider_mites Two-spotted_spider_mite
4373,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (384).JPG,5,Spider_mites Two-spotted_spider_mite
4374,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (479).JPG,5,Spider_mites Two-spotted_spider_mite
4375,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (213).JPG,5,Spider_mites Two-spotted_spider_mite
4376,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (403).JPG,5,Spider_mites Two-spotted_spider_mite
4377,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (443).JPG,5,Spider_mites Two-spotted_spider_mite
4378,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (208).JPG,5,Spider_mites Two-spotted_spider_mite
4379,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (676).JPG,5,Spider_mites Two-spotted_spider_mite
4380,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (536).JPG,5,Spider_mites Two-spotted_spider_mite
4381,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (931).JPG,5,Spider_mites Two-spotted_spider_mite
4382,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (489).JPG,5,Spider_mites Two-spotted_spider_mite
4383,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (41).JPG,5,Spider_mites Two-spotted_spider_mite
4384,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (441).JPG,5,Spider_mites Two-spotted_spider_mite
4385,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (73).JPG,5,Spider_mites Two-spotted_spider_mite
4386,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (37).JPG,5,Spider_mites Two-spotted_spider_mite
4387,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (68).JPG,5,Spider_mites Two-spotted_spider_mite
4388,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (681).JPG,5,Spider_mites Two-spotted_spider_mite
4389,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (937).JPG,5,Spider_mites Two-spotted_spider_mite
4390,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (545).JPG,5,Spider_mites Two-spotted_spider_mite
4391,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (959).JPG,5,Spider_mites Two-spotted_spider_mite
4392,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (413).JPG,5,Spider_mites Two-spotted_spider_mite
4393,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (401).JPG,5,Spider_mites Two-spotted_spider_mite
4394,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (48).JPG,5,Spider_mites Two-spotted_spider_mite
4395,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (449).JPG,5,Spider_mites Two-spotted_spider_mite
4396,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (135).JPG,5,Spider_mites Two-spotted_spider_mite
4397,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (638).JPG,5,Spider_mites Two-spotted_spider_mite
4398,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (817).JPG,5,Spider_mites Two-spotted_spider_mite
4399,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (976).JPG,5,Spider_mites Two-spotted_spider_mite
4400,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (353).JPG,5,Spider_mites Two-spotted_spider_mite
4401,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (453).JPG,5,Spider_mites Two-spotted_spider_mite
4402,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (861).JPG,5,Spider_mites Two-spotted_spider_mite
4403,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (930).JPG,5,Spider_mites Two-spotted_spider_mite
4404,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (44).JPG,5,Spider_mites Two-spotted_spider_mite
4405,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (944).JPG,5,Spider_mites Two-spotted_spider_mite
4406,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (395).JPG,5,Spider_mites Two-spotted_spider_mite
4407,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (25).JPG,5,Spider_mites Two-spotted_spider_mite
4408,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (643).JPG,5,Spider_mites Two-spotted_spider_mite
4409,PlantVillage-Tomato/Train/Tomato___Spider_mites Two-spotted_spider_mite/image (1001).JPG,5,Spider_mites Two-spotted_spider_mite
4410,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (99).JPG,4,Septoria_leaf_spot
4411,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (710).JPG,4,Septoria_leaf_spot
4412,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (758).JPG,4,Septoria_leaf_spot
4413,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (904).JPG,4,Septoria_leaf_spot
4414,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (250).JPG,4,Septoria_leaf_spot
4415,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (853).JPG,4,Septoria_leaf_spot
4416,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (270).JPG,4,Septoria_leaf_spot
4417,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (227).JPG,4,Septoria_leaf_spot
4418,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (108).JPG,4,Septoria_leaf_spot
4419,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (398).JPG,4,Septoria_leaf_spot
4420,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (742).JPG,4,Septoria_leaf_spot
4421,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (999).JPG,4,Septoria_leaf_spot
4422,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (1045).JPG,4,Septoria_leaf_spot
4423,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (226).JPG,4,Septoria_leaf_spot
4424,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (364).JPG,4,Septoria_leaf_spot
4425,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (11).JPG,4,Septoria_leaf_spot
4426,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (571).JPG,4,Septoria_leaf_spot
4427,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (272).JPG,4,Septoria_leaf_spot
4428,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (76).JPG,4,Septoria_leaf_spot
4429,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (359).JPG,4,Septoria_leaf_spot
4430,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (1027).JPG,4,Septoria_leaf_spot
4431,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (556).JPG,4,Septoria_leaf_spot
4432,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (379).JPG,4,Septoria_leaf_spot
4433,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (17).JPG,4,Septoria_leaf_spot
4434,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (12).JPG,4,Septoria_leaf_spot
4435,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (925).JPG,4,Septoria_leaf_spot
4436,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (901).JPG,4,Septoria_leaf_spot
4437,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (552).JPG,4,Septoria_leaf_spot
4438,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (520).JPG,4,Septoria_leaf_spot
4439,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (1024).JPG,4,Septoria_leaf_spot
4440,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (24).JPG,4,Septoria_leaf_spot
4441,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (92).JPG,4,Septoria_leaf_spot
4442,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (678).JPG,4,Septoria_leaf_spot
4443,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (245).JPG,4,Septoria_leaf_spot
4444,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (22).JPG,4,Septoria_leaf_spot
4445,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (486).JPG,4,Septoria_leaf_spot
4446,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (264).JPG,4,Septoria_leaf_spot
4447,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (1040).JPG,4,Septoria_leaf_spot
4448,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (195).JPG,4,Septoria_leaf_spot
4449,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (768).JPG,4,Septoria_leaf_spot
4450,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (575).JPG,4,Septoria_leaf_spot
4451,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (784).JPG,4,Septoria_leaf_spot
4452,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (212).JPG,4,Septoria_leaf_spot
4453,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (218).JPG,4,Septoria_leaf_spot
4454,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (632).JPG,4,Septoria_leaf_spot
4455,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (464).JPG,4,Septoria_leaf_spot
4456,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (185).JPG,4,Septoria_leaf_spot
4457,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (549).JPG,4,Septoria_leaf_spot
4458,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (431).JPG,4,Septoria_leaf_spot
4459,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (298).JPG,4,Septoria_leaf_spot
4460,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (495).JPG,4,Septoria_leaf_spot
4461,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (286).JPG,4,Septoria_leaf_spot
4462,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (690).JPG,4,Septoria_leaf_spot
4463,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (476).JPG,4,Septoria_leaf_spot
4464,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (543).JPG,4,Septoria_leaf_spot
4465,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (808).JPG,4,Septoria_leaf_spot
4466,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (646).JPG,4,Septoria_leaf_spot
4467,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (669).JPG,4,Septoria_leaf_spot
4468,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (477).JPG,4,Septoria_leaf_spot
4469,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (806).JPG,4,Septoria_leaf_spot
4470,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (992).JPG,4,Septoria_leaf_spot
4471,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (175).JPG,4,Septoria_leaf_spot
4472,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (621).JPG,4,Septoria_leaf_spot
4473,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (341).JPG,4,Septoria_leaf_spot
4474,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (439).JPG,4,Septoria_leaf_spot
4475,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (273).JPG,4,Septoria_leaf_spot
4476,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (221).JPG,4,Septoria_leaf_spot
4477,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (503).JPG,4,Septoria_leaf_spot
4478,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (300).JPG,4,Septoria_leaf_spot
4479,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (704).JPG,4,Septoria_leaf_spot
4480,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (399).JPG,4,Septoria_leaf_spot
4481,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (165).JPG,4,Septoria_leaf_spot
4482,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (319).JPG,4,Septoria_leaf_spot
4483,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (804).JPG,4,Septoria_leaf_spot
4484,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (34).JPG,4,Septoria_leaf_spot
4485,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (791).JPG,4,Septoria_leaf_spot
4486,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (970).JPG,4,Septoria_leaf_spot
4487,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (1).JPG,4,Septoria_leaf_spot
4488,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (721).JPG,4,Septoria_leaf_spot
4489,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (493).JPG,4,Septoria_leaf_spot
4490,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (114).JPG,4,Septoria_leaf_spot
4491,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (137).JPG,4,Septoria_leaf_spot
4492,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (559).JPG,4,Septoria_leaf_spot
4493,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (467).JPG,4,Septoria_leaf_spot
4494,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (836).JPG,4,Septoria_leaf_spot
4495,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (1041).JPG,4,Septoria_leaf_spot
4496,PlantVillage-Tomato/Train/Tomato___Septoria_leaf_spot/image (539).JPG,4,Septoria_leaf_spot
